DateTime,Baseline_CO2,Plus2_CO2,Plus4_CO2,Plus6_CO2
2013-06-22,-0.0194501513053071,-0.0192709791383274,-0.0192734771424866,-0.0191436020892461
2013-06-23,-0.00238209713204488,-0.00236056634906078,-0.00235981660620828,-0.00234361768087129
2013-06-24,-0.00422391100192158,-0.00418738781778505,-0.00418460452751003,-0.00415351988243721
2013-06-25,-0.0117456101662875,-0.0116480216482732,-0.0116354618898052,-0.0115572423681847
2013-06-26,-0.00777610106909629,-0.00772182817857898,-0.00769225829310327,-0.00765594610051426
2013-06-27,-0.00111309731831887,-0.00110663777011958,-0.00110226960210832,-0.00109713743490476
2013-06-28,-0.000145575074767447,-0.000144378983729065,-0.000143921010437823,-0.000143117705351427
2013-06-29,-0.0124467856440538,-0.012393258168068,-0.0123176655398186,-0.0122439165233181
2013-06-30,-0.017039014240255,-0.0169743961829623,-0.0168604103040643,-0.0167526578101221
2013-07-01,-0.0156509575542772,-0.0155980807388706,-0.0154847512961417,-0.0153856320228706
2013-07-02,-0.0109638087957346,-0.0109222132917131,-0.0108466003361541,-0.0107798591431914
2013-07-03,-0.00503417405851263,-0.00501690203576719,-0.0049821550489154,-0.0049515217477576
2013-07-04,-0.0123836138114923,-0.0123317214848872,-0.0122536047060919,-0.0121762197493146
2013-07-05,-0.00438176117541118,-0.00436572647100475,-0.00433940944480003,-0.00431347398673288
2013-07-06,-0.0068514123272406,-0.00682289604326602,-0.00678212940607837,-0.00674114442387453
2013-07-07,-0.0264455769048404,-0.0263392927324369,-0.0261776527438486,-0.0260273214314318
2013-07-08,-0.0315632513186379,-0.031446677478331,-0.0312899935577069,-0.0310870509875256
2013-07-09,-0.0102503716165044,-0.0102115646624696,-0.010183462446898,-0.0101104762330693
2013-07-10,-0.00504321171251516,-0.00502377957598368,-0.00500803554271505,-0.00497337316689269
2013-07-11,-0.0128241953537375,-0.0127742141071636,-0.0127301644409705,-0.0126444761055807
2013-07-12,-0.0164358963351692,-0.0163696162906381,-0.0163219455381099,-0.0162000042956983
2013-07-13,-0.00774958672319496,-0.00771184443234656,-0.00769150665143622,-0.00763566154780271
2013-07-14,-0.00875067525366826,-0.00871836331472795,-0.0086909209338925,-0.00864396488793191
2013-07-15,-0.00568212208431699,-0.00565068540108094,-0.00563449002061975,-0.0055900767817554
2013-07-16,-0.00887092517954831,-0.00883546136918092,-0.00881763133226212,-0.00873743533743306
2013-07-17,-0.00375634752657372,-0.00374080539696476,-0.00373162022995322,-0.00370099749647284
2013-07-18,-0.00122813198508475,-0.00122325250497985,-0.00121938612553476,-0.00121013105323076
2013-07-19,-0.00132225969857849,-0.00131672021803558,-0.0013118997847722,-0.00130255836172946
2013-07-20,-0.0280004669218864,-0.0278756298572883,-0.0277681239938974,-0.0275775728042299
2013-07-21,-0.00184399977973885,-0.00183585144576292,-0.00182823562366316,-0.00181636045199974
2013-07-22,-0.00355938039903659,-0.00354620471664377,-0.00353217767936267,-0.00351309718935976
2013-07-23,-0.0133634073611031,-0.013302904251858,-0.0132456720076348,-0.0131616458113418
2013-07-24,-0.00147118137824411,-0.00146453326469443,-0.00145820636581704,-0.00144948242647834
2013-07-25,-0.0184988299101164,-0.0184152324826323,-0.0183327193746165,-0.0182278881584259
2013-07-26,-0.00495105886761797,-0.00492940177908525,-0.00490613312825034,-0.00487869051369886
2013-07-27,-0.0173567661188302,-0.0172781010304723,-0.0171985053878245,-0.0171037173608103
2013-07-28,-0.0108372327105953,-0.0107858259717603,-0.0107336690244097,-0.0106730521457675
2013-07-29,-0.00149897132908704,-0.00149214985687323,-0.00148499553017259,-0.00147587315278709
2013-07-30,-0.00469118716095457,-0.00466943855752972,-0.00464519735249139,-0.00461844209634137
2013-07-31,-0.00676817260194918,-0.00673539157357473,-0.00670072041724034,-0.00666264501676779
2013-08-01,-0.0075912723774683,-0.00755330528072342,-0.00751351255858539,-0.00747164596934696
2013-08-02,-0.00989536433766775,-0.00984719720147553,-0.00979727600776152,-0.00974306667357733
2013-08-03,-0.00411109830127586,-0.00408960117832236,-0.00406823127294035,-0.00404402604371486
2013-08-04,-0.0297778961715077,-0.0296284219940993,-0.0294628759600006,-0.0292806751983225
2013-08-05,-0.0179305050685188,-0.0178503956932042,-0.0177441704363049,-0.0176355024382597
2013-08-06,-0.00509174290879414,-0.00506758135223899,-0.00503719759755168,-0.00500771515237529
2013-08-07,-0.0108334475433524,-0.010778070668014,-0.0107145391547772,-0.0106549793168458
2013-08-08,-0.00314002005139246,-0.00312347121494085,-0.00310538468287515,-0.00308757612969223
2013-08-09,-0.0178574269545237,-0.0177594994619241,-0.0176591145052294,-0.0175620876887238
2013-08-10,-0.00431406725953029,-0.0042908757744183,-0.00426567298160628,-0.00424347788157156
2013-08-11,-0.0135480369646619,-0.0134749616348117,-0.013397903120283,-0.0133278563501381
2013-08-12,-0.00288607690633422,-0.00287039736605091,-0.00285515985356552,-0.00283815827142475
2013-08-13,-0.0011051870136574,-0.00109946965815566,-0.00109333834632242,-0.00108742123956315
2013-08-14,-0.000784304351304298,-0.000780144144800236,-0.000775947069191964,-0.000771471506312609
2013-08-15,-0.0055347874673502,-0.00550776461483128,-0.00547586747378665,-0.00544698488735241
2013-08-16,-0.00857999149637982,-0.00853890561098092,-0.00848902876842302,-0.00844563016878181
2013-08-17,-0.00711730414669064,-0.00708385759665584,-0.00704232524146544,-0.00700665882475257
2013-08-18,-0.00855152846665383,-0.00851198331379859,-0.00846157089527329,-0.00841966718143649
2013-08-19,-0.0176319283981642,-0.0175497276321913,-0.0174451476327507,-0.0173610074678926
2013-08-20,-0.0227172341789782,-0.0226147166164697,-0.0224786009109726,-0.022373715718036
2013-08-21,-0.00414314558850763,-0.0041251996620773,-0.00409972966435763,-0.00408200950194893
2013-08-22,-0.00821451690484895,-0.00818063351450888,-0.00812921059956778,-0.00809558366858365
2013-08-23,-0.00188616270470107,-0.00187829707905474,-0.00186694550606878,-0.00185889546570635
2013-08-24,-0.00258007739509718,-0.00256939866020134,-0.00255444364208263,-0.00254383671999328
2013-08-25,-0.00580277089825334,-0.00577885239370846,-0.00574560892292633,-0.00572233334010762
2013-08-26,-0.00694675070272398,-0.00691733535699039,-0.00687773825721067,-0.00685051383649178
2013-08-27,-0.015201687655733,-0.0151288944500211,-0.0150422666995566,-0.0149865678030079
2013-08-28,-0.0380209475552197,-0.0378539579604628,-0.0376386819349944,-0.0375061685684487
2013-08-29,-0.00553373865702735,-0.00550882477212447,-0.00547772736344674,-0.00545623258211901
2013-08-30,-0.0011781993890455,-0.0011728735108416,-0.00116632226529213,-0.00116158623853418
2013-08-31,-0.0470641501899469,-0.0468686016009753,-0.0466139104793522,-0.0464350041050416
2013-09-01,-0.00980426587739926,-0.00976843219411176,-0.00971081589566311,-0.00967927804520914
2013-09-02,-0.00922379252945039,-0.00918932649598386,-0.00913617966470385,-0.00910500913836642
2013-09-03,-0.0360431093035483,-0.0359051899953132,-0.0357009070881648,-0.0355741488616865
2013-09-04,-0.0146981840992059,-0.0146399376488279,-0.0145578061721893,-0.014503673416764
2013-09-05,-0.00104142480172076,-0.00103716241864276,-0.00103138194164011,-0.0010273675129946
2013-09-06,-0.011429266303545,-0.0113814208258602,-0.0113187663472148,-0.0112727623157237
2013-09-07,-0.00892856120945492,-0.00889020387255773,-0.0088387759149377,-0.00880390483210227
2013-09-08,-0.00188855505509225,-0.00188039087563479,-0.00187013360208013,-0.00186224182115912
2013-09-09,-0.00267439153173047,-0.00266278558237025,-0.00264836681405086,-0.00263713506613831
2013-09-10,-0.0120112581027968,-0.0119579756350983,-0.0118920502438109,-0.0118412917601703
2013-09-11,-0.0116108979720614,-0.0115583377115657,-0.0114953598919237,-0.0114443342147086
2013-09-12,-0.00415423009128815,-0.00413587343632511,-0.00411245229117294,-0.00409329350494295
2013-09-13,-0.0164279115788565,-0.0163511012632416,-0.0162617805730732,-0.0161878122931796
2013-09-14,-2.92363405075096e-05,-2.9095157580797e-05,-2.89342578704769e-05,-2.87987330776505e-05
2013-09-15,-0.045605200717296,-0.0453807951722216,-0.0451302753514462,-0.0449145708998373
2013-09-16,-0.0107474239356812,-0.0106929845384782,-0.0106330350982453,-0.0105809987703828
2013-09-17,-0.00332777759948242,-0.00331071141663642,-0.00329206468403722,-0.00327582485561694
2013-09-18,-0.00772879003654211,-0.00768870059927694,-0.00764521801303143,-0.00760719374690362
2013-09-19,-0.00459967124443834,-0.00457539919163622,-0.00454934133741058,-0.00452639964811308
2013-09-20,-0.00529824035512426,-0.00527000720322537,-0.0052398867904332,-0.00521326121290261
2013-09-21,-0.00193336482679344,-0.00192302954454487,-0.00191203826820563,-0.00190229985244764
2013-09-22,-0.00520567906705178,-0.00517719034193792,-0.00514714481258445,-0.00512051984000567
2013-09-23,-0.00416797515728963,-0.00414477257831961,-0.00412042616311638,-0.00409884614415103
2013-09-24,-0.00369657312536136,-0.00367563168940793,-0.0036537765016961,-0.00363437910472588
2013-09-25,-0.124160565548225,-0.123411892071355,-0.122640259641695,-0.121954587500271
2013-09-26,-0.0141235121871753,-0.0140344891483368,-0.0139435874286187,-0.0138626164592241
2013-09-27,-0.0027728353323999,-0.00275462296096472,-0.00273662641837048,-0.00272057184821333
2013-09-28,-0.0031429528541547,-0.00312216345400157,-0.00310149881525911,-0.00308303537896057
2013-09-29,-0.00321010750434578,-0.00318840491023657,-0.00316702227057265,-0.00314789109853346
2013-09-30,-0.00183894358061612,-0.00182492161999735,-0.00181211272430907,-0.00180110001235154
2013-10-01,-0.000552025301336008,-0.000547675281889035,-0.000543678237694662,-0.000540355241527999
2013-10-02,-0.00894620710398562,-0.008872318633177,-0.00880993810104933,-0.00875492705297941
2013-10-03,-0.00662634371368892,-0.00656761270383366,-0.00651789473515107,-0.00647641847295633
2013-10-04,-0.00235318055958361,-0.00233399195322215,-0.00231692326600111,-0.00230161354352673
2013-10-05,-0.01620051739758,-0.016053061383311,-0.0159290366264432,-0.0158225105001403
2013-10-06,-0.0950005975811916,-0.0942568154133202,-0.0935423367470703,-0.0928948087619448
2013-10-07,-0.00474757722270507,-0.00470822843473541,-0.00467047525943144,-0.00463632140634882
2013-10-08,-0.0354234901573329,-0.0351273297324771,-0.0348453879440137,-0.0345902818875566
2013-10-09,-0.0334287636836874,-0.0331463980406604,-0.0328693372956858,-0.0326172102270008
2013-10-10,-0.00113235001481358,-0.00112235809127915,-0.00111269723380081,-0.00110397993965487
2013-10-11,0,-0.0183658526598366,-0.0182074846371781,-0.0180612446391118
2013-10-12,0,-0.0744584000563202,-0.0737966455813776,-0.0731927867118525
2013-10-13,0,-0.0385376147116237,-0.0381846321529487,-0.0378625724732056
2013-10-14,0,-0.054608558784232,-0.0540997468250731,-0.0536369270349707
2013-10-15,0,-0.0335509115317314,-0.0332353065246904,-0.0329493390107639
2013-10-16,0,-0.0260109399693545,-0.0257603053468577,-0.0255339980955479
2013-10-17,0,-0.0647979667600472,-0.0641732252765074,-0.0636065650786689
2013-10-18,0,-0.0509868912942634,-0.0504984665456971,-0.0500559066549206
2013-10-19,0,-0.0205217408650255,-0.0203256997339304,-0.0201479356208314
2013-10-20,0,-0.0190910926292293,-0.0189069649485195,-0.0187408791794211
2013-10-21,0,-0.0205799808378787,-0.0203784671548766,-0.0201964462105908
2013-10-22,0,0,-0.00924160345997151,-0.00915582188941146
2013-10-23,0,0,-0.00509476337822377,-0.00504420871507938
2013-10-24,0,0,-0.000613146676274403,-0.000606812182414517
2013-10-25,0,0,-0.0049386272272171,-0.00488668166630284
2013-10-26,0,0,0,-0.0233365064246197
2013-10-27,0,0,0,-0.0401747511445851
2013-10-28,0,0,0,-0.000214991901522764
2013-10-29,0,0,0,-0.0164546291576989
2013-10-30,0,0,0,-0.000907223242854334
2013-10-31,0,0,0,0
2013-11-01,0,0,0,0
2013-11-02,0,0,0,0
2013-11-03,0,0,0,0
2013-11-04,0,0,0,0
2013-11-05,0,0,0,0
2013-11-06,0,0,0,0
2013-11-07,0,0,0,0
2013-11-08,0,0,0,0
2013-11-09,0,0,0,0
2013-11-10,0,0,0,0
2013-11-11,0,0,0,0
2013-11-12,0,0,0,0
2013-11-13,0,0,0,0
2013-11-14,0,0,0,0
2013-11-15,0,0,0,0
2013-11-16,0,0,0,0
2013-11-17,0,0,0,0
2013-11-18,0,0,0,0
2013-11-19,0,0,0,0
2013-11-20,0,0,0,0
2013-11-21,0,0,0,0
2013-11-22,0,0,0,0
2013-11-23,0,0,0,0
2013-11-24,0,0,0,0
2013-11-25,0,0,0,0
2013-11-26,0,0,0,0
2013-11-27,0,0,0,0
2013-11-28,0,0,0,0
2013-11-29,0,0,0,0
2013-11-30,0,0,0,0
2013-12-01,0,0,0,0
2013-12-02,0,0,0,0
2013-12-03,0,0,0,0
2013-12-04,0,0,0,0
2013-12-05,0,0,0,0
2013-12-06,0,0,0,0
2013-12-07,0,0,0,0
2013-12-08,0,0,0,0
2013-12-09,0,0,0,0
2013-12-10,0,0,0,0
2013-12-11,0,0,0,0
2013-12-12,0,0,0,0
2013-12-13,0,0,0,0
2013-12-14,0,0,0,0
2013-12-15,0,0,0,0
2013-12-16,0,0,0,0
2013-12-17,0,0,0,0
2013-12-18,0,0,0,0
2013-12-19,0,0,0,0
2013-12-20,0,0,0,0
2013-12-21,0,0,0,0
2013-12-22,0,0,0,0
2013-12-23,0,0,0,0
2013-12-24,0,0,0,0
2013-12-25,0,0,0,0
2013-12-26,0,0,0,0
2013-12-27,0,0,0,0
2013-12-28,0,0,0,0
2013-12-29,0,0,0,0
2013-12-30,0,0,0,0
2013-12-31,0,0,0,0
2014-01-01,0,0,0,0
