"dateTime","APCPsfc_110_SFC_acc1h","APCPsfc_110_SFC_acc1h.1","APCPsfc_110_SFC_acc1h.2","APCPsfc_110_SFC_acc1h.3"
2013-09-01 03:00:00,0,0,0,0
2013-09-01 04:00:00,0.0423999987542629,0.0196000002324581,0.00389999989420176,0.000199999994947575
2013-09-01 05:00:00,0.199499994516373,0.210999995470047,0.303600013256073,0.0209999997168779
2013-09-01 06:00:00,0,0,0,0
2013-09-01 07:00:00,0,0,0,0
2013-09-01 08:00:00,0,0,0,0
2013-09-01 09:00:00,0,0.0179999992251396,0.00300000002607703,0.736899971961975
2013-09-01 10:00:00,0,0.00219999998807907,0,0
2013-09-01 11:00:00,0,0,0,0
2013-09-01 12:00:00,0,0,0.750599980354309,0.249699994921684
2013-09-01 13:00:00,0,0,0,9.99999974737875e-05
2013-09-01 14:00:00,0,0,0,0
2013-09-01 15:00:00,0,0,0,0
2013-09-01 16:00:00,0,0,0,0
2013-09-01 17:00:00,0,0,0,0
2013-09-01 18:00:00,0,0,0,0
2013-09-01 19:00:00,0,0,0,0
2013-09-01 20:00:00,0,0,0,0
2013-09-01 21:00:00,0,0,0,0
2013-09-01 22:00:00,0,0,0,0
2013-09-01 23:00:00,0,0,0,0
2013-09-02 00:00:00,0,0,0,0
2013-09-02 01:00:00,0,0,0,0
2013-09-02 02:00:00,0.0179999992251396,0.0623999983072281,0.0274000000208616,0.113300003111362
2013-09-02 03:00:00,0,0,0,0
2013-09-02 04:00:00,0,0,0,0
2013-09-02 05:00:00,0.00899999961256981,0.031199999153614,0.016499999910593,0.0663999989628792
2013-09-02 06:00:00,0,0,0,0
2013-09-02 07:00:00,0,0,0,0
2013-09-02 08:00:00,0.00899999961256981,0.031199999153614,0.016499999910593,0.0663999989628792
2013-09-02 09:00:00,0,0,0,0
2013-09-02 10:00:00,0,0,0,0
2013-09-02 11:00:00,0,0,0,0
2013-09-02 12:00:00,0,0,0,0
2013-09-02 13:00:00,0.0278999991714954,0.00289999996311963,0.00039999998989515,0
2013-09-02 14:00:00,0.0278999991714954,0.00289999996311963,0.00039999998989515,0
2013-09-02 15:00:00,0,0,0,0
2013-09-02 16:00:00,0,0,0,0
2013-09-02 17:00:00,0,0,0,0
2013-09-02 18:00:00,0,0,0,0
2013-09-02 19:00:00,0,0,0,0
2013-09-02 20:00:00,0,0,0,0
2013-09-02 21:00:00,0,0,0,0
2013-09-02 22:00:00,0,0,0,0
2013-09-02 23:00:00,0,0,0,0
2013-09-03 00:00:00,0,0,0,0
2013-09-03 01:00:00,0,0,0,0
2013-09-03 02:00:00,0,0,0,0
2013-09-03 03:00:00,0,0,0,0
2013-09-03 04:00:00,0,0,0,0
2013-09-03 05:00:00,0,0,0,0
2013-09-03 06:00:00,0,0,0,0
2013-09-03 07:00:00,0,0,0,0
2013-09-03 08:00:00,0,0,0,0
2013-09-03 09:00:00,0,0,0,0
2013-09-03 10:00:00,0,0,0,0
2013-09-03 11:00:00,0,0,0,0
2013-09-03 12:00:00,0,0,0,0
2013-09-03 13:00:00,0,0,0,0
2013-09-03 14:00:00,0,0,0,0
2013-09-03 15:00:00,0,0,0,0
2013-09-03 16:00:00,0,0,0,0
2013-09-03 17:00:00,0,0,0,0
2013-09-03 18:00:00,0,0,0,0
2013-09-03 19:00:00,0,0,0,0
2013-09-03 20:00:00,0,0,0,0
2013-09-03 21:00:00,0,0,0,0
2013-09-03 22:00:00,0,0,0,0
2013-09-03 23:00:00,0,0,0,0
2013-09-04 00:00:00,0,0,0,0
2013-09-04 01:00:00,0,0,0,0
2013-09-04 02:00:00,0,0,0,0
2013-09-04 03:00:00,0,0,0,0
2013-09-04 04:00:00,0,0,0,0
2013-09-04 05:00:00,0,0,0,0
2013-09-04 06:00:00,0,0,0,0
2013-09-04 07:00:00,0,0,0,0
2013-09-04 08:00:00,0,0,0,0
2013-09-04 09:00:00,0,0,0,0
2013-09-04 10:00:00,0,0,0,0
2013-09-04 11:00:00,0,0,0,0
2013-09-04 12:00:00,0,0,0,0
2013-09-04 13:00:00,0,0,0,0
2013-09-04 14:00:00,0,0,0,0
2013-09-04 15:00:00,0,0,0,0
2013-09-04 16:00:00,0,0,0,0
2013-09-04 17:00:00,0,0,0,0
2013-09-04 18:00:00,0,0,0,0
2013-09-04 19:00:00,0,0,0,0
2013-09-04 20:00:00,0,0,0,0
2013-09-04 21:00:00,0,0,0,0
2013-09-04 22:00:00,0,0,0,0
2013-09-04 23:00:00,0,0,0,0
2013-09-05 00:00:00,0,0,0,0
2013-09-05 01:00:00,0,0,0,0
2013-09-05 02:00:00,0,0,0,0
2013-09-05 03:00:00,0,0,0,0
2013-09-05 04:00:00,0,0,0,0
2013-09-05 05:00:00,0,0,0,0
2013-09-05 06:00:00,0,0,0,0
2013-09-05 07:00:00,0,0,0,0
2013-09-05 08:00:00,0,0,0,0
2013-09-05 09:00:00,0,0,0,0
2013-09-05 10:00:00,0,0,0,0
2013-09-05 11:00:00,0,0,0,0
2013-09-05 12:00:00,0,0,0,0
2013-09-05 13:00:00,0,0,0,0
2013-09-05 14:00:00,0,0,0,0
2013-09-05 15:00:00,0,0,0,0
2013-09-05 16:00:00,0,0,0,0
2013-09-05 17:00:00,0,0,0,0
2013-09-05 18:00:00,0,0,0,0
2013-09-05 19:00:00,0,0,0,0
2013-09-05 20:00:00,0,0,0,0
2013-09-05 21:00:00,0,0,0,0
2013-09-05 22:00:00,0,0,0,0
2013-09-05 23:00:00,0,0,0,0
2013-09-06 00:00:00,0,0,0,0
2013-09-06 01:00:00,0,0,0,0
2013-09-06 02:00:00,0,0,0,0
2013-09-06 03:00:00,0,0,0,0
2013-09-06 04:00:00,0,0,0,0
2013-09-06 05:00:00,0,0,0,0
2013-09-06 06:00:00,0,0,0,0
2013-09-06 07:00:00,0,0,0,0
2013-09-06 08:00:00,0,0,0,0
2013-09-06 09:00:00,0,0,0,0
2013-09-06 10:00:00,0,0,0,0
2013-09-06 11:00:00,0,0,0,0
2013-09-06 12:00:00,0,0,0,0
2013-09-06 13:00:00,0,0,0,0
2013-09-06 14:00:00,0,0,0,0
2013-09-06 15:00:00,0,0,0,0
2013-09-06 16:00:00,0,0,0,0
2013-09-06 17:00:00,0,0,0,0
2013-09-06 18:00:00,0,0,0,0
2013-09-06 19:00:00,0.00039999998989515,0.0103000001981854,0,0.00109999999403954
2013-09-06 20:00:00,0.00970000028610229,0.00300000002607703,0,0
2013-09-06 21:00:00,0.00209999992512167,0.0105999996885657,0.00359999993816018,0.0113000003620982
2013-09-06 22:00:00,0,0,0.0136000001803041,0.0007999999797903
2013-09-06 23:00:00,0,0,0,0
2013-09-07 00:00:00,0,0,0,0
2013-09-07 01:00:00,0,0,0,0
2013-09-07 02:00:00,0,0,0,0
2013-09-07 03:00:00,0,0,0,0
2013-09-07 04:00:00,0,0,0,0
2013-09-07 05:00:00,0,0,0,0
2013-09-07 06:00:00,0,0,0,0
2013-09-07 07:00:00,0.00130000000353903,0.00150000001303852,0.0120000001043081,0.0617000013589859
2013-09-07 08:00:00,0.065700002014637,0.0421000011265278,0.0350000001490116,0.035300001502037
2013-09-07 09:00:00,0,0,0,0
2013-09-07 10:00:00,0,0,0,0
2013-09-07 11:00:00,0,0,0,0
2013-09-07 12:00:00,0,0,0,0
2013-09-07 13:00:00,0,0,0,0
2013-09-07 14:00:00,0,0,0,0
2013-09-07 15:00:00,0,0,0,0
2013-09-07 16:00:00,0,0,0,0
2013-09-07 17:00:00,0,0,0,0
2013-09-07 18:00:00,0,0,0,0
2013-09-07 19:00:00,0,0,0,0
2013-09-07 20:00:00,0,0,0,0
2013-09-07 21:00:00,0,0,0,0
2013-09-07 22:00:00,0,0,0,0
2013-09-07 23:00:00,0,0,0,0
2013-09-08 00:00:00,0,0,0,0
2013-09-08 01:00:00,0,0,0,0
2013-09-08 02:00:00,0,0,0,0
2013-09-08 03:00:00,0,0,0,0
2013-09-08 04:00:00,0,0,0,0
2013-09-08 05:00:00,0,0,0,0
2013-09-08 06:00:00,0,0,0,0
2013-09-08 07:00:00,0,0,0,0
2013-09-08 08:00:00,0,0,0,0
2013-09-08 09:00:00,0,0,0,0
2013-09-08 10:00:00,0,0,0,0
2013-09-08 11:00:00,0,0,0,0
2013-09-08 12:00:00,0,0,0,0
2013-09-08 13:00:00,0,0,0,0
2013-09-08 14:00:00,0,0,0,0
2013-09-08 15:00:00,0,0,0,0
2013-09-08 16:00:00,0,0,0,0
2013-09-08 17:00:00,0,0,0,0
2013-09-08 18:00:00,0,0,0,0
2013-09-08 19:00:00,0,0,0,0
2013-09-08 20:00:00,0,0,0,0
2013-09-08 21:00:00,0,0,0,0
2013-09-08 22:00:00,0,0,0,0
2013-09-08 23:00:00,0,0,0,0
2013-09-09 00:00:00,0,0,0,0
2013-09-09 01:00:00,0,0,0,0
2013-09-09 02:00:00,0.126000002026558,0.0428999997675419,0.000699999975040555,0.00230000005103648
2013-09-09 03:00:00,0.00130000000353903,0.0688000023365021,0,0
2013-09-09 04:00:00,0.033500000834465,0.158999994397163,0.000300000014249235,0.0127999996766448
2013-09-09 05:00:00,0,0,0,0
2013-09-09 06:00:00,0,0,0.000300000014249235,0
2013-09-09 07:00:00,0.421000003814697,0.248400002717972,0.721400022506714,0.444700002670288
2013-09-09 08:00:00,0.517099976539612,0.812099993228912,0.641499996185303,0.906899988651276
2013-09-09 09:00:00,0,0,0,0
2013-09-09 10:00:00,0,0,0,0
2013-09-09 11:00:00,0.416000008583069,0.332399994134903,0.144600003957748,0.164800003170967
2013-09-09 12:00:00,0,0,0,0
2013-09-09 13:00:00,0,0,0,0
2013-09-09 14:00:00,0.0694999992847443,0.0120999999344349,0.113600000739098,0.058899998664856
2013-09-09 15:00:00,0.331999987363815,0.363000005483627,0.222499996423721,0.324299991130829
2013-09-09 16:00:00,0.0538000017404556,0.0410000011324883,0.0579000003635883,0.0579999983310699
2013-09-09 17:00:00,0.00579999992623925,0.00839999970048666,0,0
2013-09-09 18:00:00,0,0,0,0
2013-09-09 19:00:00,0,0,0,0
2013-09-09 20:00:00,0,0,0,0
2013-09-09 21:00:00,0,0,0,0
2013-09-09 22:00:00,0,0,0,0
2013-09-09 23:00:00,0,0,0,0
2013-09-10 00:00:00,0,0,0,0
2013-09-10 01:00:00,0,0,0,0
2013-09-10 02:00:00,0,0,0,0
2013-09-10 03:00:00,0,0,0,0
2013-09-10 04:00:00,0.754199981689453,0.534099996089935,0.274199992418289,0.47639998793602
2013-09-10 05:00:00,0.259700000286102,0.26460000872612,0.10080000013113,0.118900001049042
2013-09-10 06:00:00,0,0,0,0
2013-09-10 07:00:00,0.0167999994009733,0.0132999997586012,0,0
2013-09-10 08:00:00,0.0261000003665686,0.0331999994814396,0.0401999987661839,0.0678000003099442
2013-09-10 09:00:00,0,0,0,0
2013-09-10 10:00:00,0,0,0,0
2013-09-10 11:00:00,0,0,0,0
2013-09-10 12:00:00,0,0,0,0
2013-09-10 13:00:00,0,0,0,0
2013-09-10 14:00:00,0,0,0,0
2013-09-10 15:00:00,0,0,0,0
2013-09-10 16:00:00,0,0,0,0
2013-09-10 17:00:00,0,0,0,0
2013-09-10 18:00:00,0,0,0,0
2013-09-10 19:00:00,0.283899992704391,0.149900004267693,0.59909999370575,0.265300005674362
2013-09-10 20:00:00,0.0689999982714653,0.0663999989628792,0.673699975013733,0.650200009346008
2013-09-10 21:00:00,0.0280000008642673,0.0261000003665686,0.405800014734268,0.353799998760223
2013-09-10 22:00:00,0,0,0,0
2013-09-10 23:00:00,0,0,0,0
2013-09-11 00:00:00,0,0,0,0
2013-09-11 01:00:00,0,0,0,0
2013-09-11 02:00:00,0,0,0,0
2013-09-11 03:00:00,0,0,0,0
2013-09-11 04:00:00,0,0,0,0
2013-09-11 05:00:00,0,0,0,0
2013-09-11 06:00:00,0,0,0,0
2013-09-11 07:00:00,0,0,0,0
2013-09-11 08:00:00,0,0,0,0
2013-09-11 09:00:00,0,0,0,0
2013-09-11 10:00:00,0,0,0,0
2013-09-11 11:00:00,0.0280000008642673,0.0261000003665686,0.293300002813339,0.322899997234344
2013-09-11 12:00:00,0,0,0,0
2013-09-11 13:00:00,0,0,0,0
2013-09-11 14:00:00,0,0,0,0
2013-09-11 15:00:00,0,0,0,0
2013-09-11 16:00:00,0,0,0,0
2013-09-11 17:00:00,0,0,0,0
2013-09-11 18:00:00,0,0,0,0
2013-09-11 19:00:00,0,0,0,0
2013-09-11 20:00:00,0,0,0,0
2013-09-11 21:00:00,0,0,0,0
2013-09-11 22:00:00,0,0,0,0
2013-09-11 23:00:00,0,0,0,0
2013-09-12 00:00:00,0,0,0,0
2013-09-12 01:00:00,0,0,0,0
2013-09-12 02:00:00,0,0,0,0
2013-09-12 03:00:00,0,0,0,0
2013-09-12 04:00:00,0,0,0,0
2013-09-12 05:00:00,0,0,0,0
2013-09-12 06:00:00,0,0,0,0
2013-09-12 07:00:00,0,0,0,0
2013-09-12 08:00:00,0,0,0,0
2013-09-12 09:00:00,0,0,0,0
2013-09-12 10:00:00,0,0,0,0
2013-09-12 11:00:00,0.000199999994947575,0.00170000002253801,0,0
2013-09-12 12:00:00,0,0,0,0
2013-09-12 13:00:00,0,0,0,0
2013-09-12 14:00:00,0,0,0,0
2013-09-12 15:00:00,0,0,0,0
2013-09-12 16:00:00,0,0,0,0
2013-09-12 17:00:00,0,0,0,0
2013-09-12 18:00:00,0,0,0,0
2013-09-12 19:00:00,0,0,0,0
2013-09-12 20:00:00,0,0,0,0
2013-09-12 21:00:00,0,0,0,0
2013-09-12 22:00:00,0,0,0,0
2013-09-12 23:00:00,0,0,0,0
2013-09-13 00:00:00,0,0,0,0
2013-09-13 01:00:00,0,0,0,0
2013-09-13 02:00:00,0,0,0,0
2013-09-13 03:00:00,0,0,0,0
2013-09-13 04:00:00,0,0,0,0
2013-09-13 05:00:00,0,0,0,0
2013-09-13 06:00:00,0,0,0,0
2013-09-13 07:00:00,0,0,0,0
2013-09-13 08:00:00,0,0,0,0
2013-09-13 09:00:00,0,0,0,0
2013-09-13 10:00:00,0,0,0,0
2013-09-13 11:00:00,0,0,0,0
2013-09-13 12:00:00,0,0,0,0
2013-09-13 13:00:00,0,0,0,0
2013-09-13 14:00:00,0,0,0,0
2013-09-13 15:00:00,0,0,0,0
2013-09-13 16:00:00,0,0,0,0
2013-09-13 17:00:00,0,0,0,0
2013-09-13 18:00:00,0,0,0,0
2013-09-13 19:00:00,0,0,0,0
2013-09-13 20:00:00,0,0,0,0
2013-09-13 21:00:00,0,0,0,0
2013-09-13 22:00:00,0,0,0,0
2013-09-13 23:00:00,0,0,0,0
2013-09-14 00:00:00,0,0,0,0
2013-09-14 01:00:00,0,0,0,0
2013-09-14 02:00:00,0,0,0,0
2013-09-14 03:00:00,0,0,0,0
2013-09-14 04:00:00,0,0,0,0
2013-09-14 05:00:00,0,0,0,0
2013-09-14 06:00:00,0,0,0,0
2013-09-14 07:00:00,0,0,0,0
2013-09-14 08:00:00,0,0,0,0
2013-09-14 09:00:00,0,0,0,0
2013-09-14 10:00:00,0,0,0,0
2013-09-14 11:00:00,0,0,0,0
2013-09-14 12:00:00,0,0,0,0
2013-09-14 13:00:00,0,0,0,0
2013-09-14 14:00:00,0,0,0,0
2013-09-14 15:00:00,0,0,0,0
2013-09-14 16:00:00,0,0,0,0
2013-09-14 17:00:00,0,0,0,0
2013-09-14 18:00:00,0,0,0,0
2013-09-14 19:00:00,0,0,0,0
2013-09-14 20:00:00,0,0,0,0
2013-09-14 21:00:00,0,0,0,0
2013-09-14 22:00:00,0,0,0,0
2013-09-14 23:00:00,0,0,0,0
2013-09-15 00:00:00,0,0,0.0209999997168779,0
2013-09-15 01:00:00,0.221100002527237,0.170499995350838,0.230800002813339,0.260699987411499
2013-09-15 02:00:00,0.291599988937378,0.219200000166893,0.338200002908707,0.383300006389618
2013-09-15 03:00:00,0.416900008916855,0.314200013875961,0.509199976921082,0.559800028800964
2013-09-15 04:00:00,0.420800000429153,0.437599986791611,0.830099999904633,1.07000005245209
2013-09-15 05:00:00,0.527599990367889,0.597699999809265,1.15600001811981,1.4375
2013-09-15 06:00:00,0.0715000033378601,0.0842999964952469,0.144500002264977,0.189300000667572
2013-09-15 07:00:00,0.093800000846386,0.0692000016570091,0.0184000004082918,0.011400000192225
2013-09-15 08:00:00,0.0715999975800514,0.0842999964952469,0.193900004029274,0.255400002002716
2013-09-15 09:00:00,0.285800009965897,0.210800006985664,0.240199998021126,0.277999997138977
2013-09-15 10:00:00,0.404500037431717,0.325700014829636,0.368800014257431,0.419200003147125
2013-09-15 11:00:00,0.634100019931793,0.567600011825562,0.80510002374649,0.917999982833862
2013-09-15 12:00:00,0.195500001311302,0.168099999427795,0.237900003790855,0.221399992704391
2013-09-15 13:00:00,0.0975999981164932,0.150000005960464,0.560899972915649,0.636399984359741
2013-09-15 14:00:00,0,0,0,0.00810000021010637
2013-09-15 15:00:00,0,0,0,0
2013-09-15 16:00:00,0,0,0,0
2013-09-15 17:00:00,0.0286999996751547,0.0890000015497208,0,0
2013-09-15 18:00:00,0,0,0,0.00810000021010637
2013-09-15 19:00:00,0,0,0,0
2013-09-15 20:00:00,0,0,0,0
2013-09-15 21:00:00,0,0,0,0
2013-09-15 22:00:00,0,0,0,0
2013-09-15 23:00:00,0,0,0,0
2013-09-16 00:00:00,0,0,0,0
2013-09-16 01:00:00,0,0,0,0
2013-09-16 02:00:00,0,0,0,0
2013-09-16 03:00:00,0,0,0,0
2013-09-16 04:00:00,0,0,0,0
2013-09-16 05:00:00,0,0,0,0
2013-09-16 06:00:00,0,0,0,0
2013-09-16 07:00:00,0,0,0,0
2013-09-16 08:00:00,0,0,0,0
2013-09-16 09:00:00,0,0,0,0
2013-09-16 10:00:00,0,0,0,0
2013-09-16 11:00:00,0,0,0,0
2013-09-16 12:00:00,0,0,0,0
2013-09-16 13:00:00,0,0,0,0
2013-09-16 14:00:00,0,0,0,0
2013-09-16 15:00:00,0,0,0,0
2013-09-16 16:00:00,0,0,0,0
2013-09-16 17:00:00,0,0,0,0
2013-09-16 18:00:00,0,0,0,0
2013-09-16 19:00:00,0,0,0,0
2013-09-16 20:00:00,0,0,0,0
2013-09-16 21:00:00,0,0,0,0
2013-09-16 22:00:00,0,0,0,0
2013-09-16 23:00:00,0,0,0,0
2013-09-17 00:00:00,0,0,0,0
2013-09-17 01:00:00,0,0,0,0
2013-09-17 02:00:00,0,0,0,0
2013-09-17 03:00:00,0,0,0,0
2013-09-17 04:00:00,0,0,0,0
2013-09-17 05:00:00,0,0,0,0
2013-09-17 06:00:00,0,0,0,0
2013-09-17 07:00:00,0,0,0,0
2013-09-17 08:00:00,0,0,0,0
2013-09-17 09:00:00,0,0,0,0
2013-09-17 10:00:00,0,0,0,0
2013-09-17 11:00:00,0,0,0,0
2013-09-17 12:00:00,0,0,0,0
2013-09-17 13:00:00,0,0,0,0
2013-09-17 14:00:00,0,0,0,0
2013-09-17 15:00:00,0,0,0,0
2013-09-17 16:00:00,0,0,0,0
2013-09-17 17:00:00,0,0,0,0
2013-09-17 18:00:00,0,0,0,0
2013-09-17 19:00:00,0,0,0,0
2013-09-17 20:00:00,0,0,0,0
2013-09-17 21:00:00,0,0,0,0
2013-09-17 22:00:00,0,0,0,0
2013-09-17 23:00:00,0,0,0,0
2013-09-18 00:00:00,0,0,0,0
2013-09-18 01:00:00,0,0,0,0
2013-09-18 02:00:00,0,0,0,0
2013-09-18 03:00:00,0,0,0,0
2013-09-18 04:00:00,0,0,0,0
2013-09-18 05:00:00,0,0,0,0
2013-09-18 06:00:00,0,0,0,0
2013-09-18 07:00:00,0,0,0,0
2013-09-18 08:00:00,0.172999992966652,0.23870000243187,0.211300000548363,0.344199985265732
2013-09-18 09:00:00,0.216299995779991,0.30009999871254,0.29339998960495,0.471599996089935
2013-09-18 10:00:00,0.172999992966652,0.23870000243187,0.210999995470047,0.336199998855591
2013-09-18 11:00:00,0.086499996483326,0.121100001037121,0.12729999423027,0.210199996829033
2013-09-18 12:00:00,0,0,0,0
2013-09-18 13:00:00,0,0,0,0.0172000005841255
2013-09-18 14:00:00,0,0,0,0
2013-09-18 15:00:00,0,0,0.138300001621246,0.0329000018537045
2013-09-18 16:00:00,0,0,0,0
2013-09-18 17:00:00,0.972899973392487,0.742200016975403,2.79040002822876,1.91209995746613
2013-09-18 18:00:00,0,0,0,0
2013-09-18 19:00:00,0,0,0,0
2013-09-18 20:00:00,0,0,0,0
2013-09-18 21:00:00,0,0,0,0
2013-09-18 22:00:00,0,0,0,0
2013-09-18 23:00:00,0,0,0,0
2013-09-19 00:00:00,0,0,0,0
2013-09-19 01:00:00,0,0,0,0
2013-09-19 02:00:00,0,0,0,0
2013-09-19 03:00:00,0,0,0,0
2013-09-19 04:00:00,0,0,0,0
2013-09-19 05:00:00,0,0,0,0
2013-09-19 06:00:00,0,0,0,0
2013-09-19 07:00:00,0,0,0,0
2013-09-19 08:00:00,0,0,0,0
2013-09-19 09:00:00,0,0,0,0
2013-09-19 10:00:00,0,0,0,0
2013-09-19 11:00:00,0,0,0,0
2013-09-19 12:00:00,0,0,0,0
2013-09-19 13:00:00,0,0,0,0
2013-09-19 14:00:00,0,0,0.0115000000223517,0.00300000002607703
2013-09-19 15:00:00,0,0,0,0
2013-09-19 16:00:00,0,0,0,0
2013-09-19 17:00:00,0,0,0,0
2013-09-19 18:00:00,0,0,0,0
2013-09-19 19:00:00,0.157199993729591,0.0264999996870756,0.242300003767014,0.243100002408028
2013-09-19 20:00:00,0.913100004196167,0.482800006866455,0.887600004673004,0.89139997959137
2013-09-19 21:00:00,0.505999982357025,0.492900013923645,0.477600008249283,0.684599995613098
2013-09-19 22:00:00,0.326299995183945,0.292199999094009,0.271800011396408,0.356400012969971
2013-09-19 23:00:00,0,0,0,0
2013-09-20 00:00:00,0.27810001373291,0.329600036144257,0.481099992990494,0.794900000095367
2013-09-20 01:00:00,0.689000010490417,0.787699997425079,1.11989998817444,1.81270003318787
2013-09-20 02:00:00,0.770099997520447,0.912999987602234,1.32340002059937,2.2179000377655
2013-09-20 03:00:00,0.0214000009000301,0.0253000017255545,0.0443000011146069,0.066100001335144
2013-09-20 04:00:00,0,0,0,0
2013-09-20 05:00:00,0,0,0,0
2013-09-20 06:00:00,0,0,0,0
2013-09-20 07:00:00,0.177300006151199,0.0794999971985817,0.117799997329712,0.0715000033378601
2013-09-20 08:00:00,0,0.000699999975040555,0,0.00529999984428287
2013-09-20 09:00:00,0,0,0,0
2013-09-20 10:00:00,0.0214000009000301,0.0253000017255545,0.0443000011146069,0.0718000009655952
2013-09-20 11:00:00,0,0,0,0
2013-09-20 12:00:00,0.00300000002607703,0.00130000000353903,0,0
2013-09-20 13:00:00,0.025000000372529,0.063400000333786,0,0
2013-09-20 14:00:00,0,0,0,0
2013-09-20 15:00:00,0,0,0,0
2013-09-20 16:00:00,0,0,0,0
2013-09-20 17:00:00,0,0,0,0
2013-09-20 18:00:00,0.187999993562698,0.0812999978661537,0.256999999284744,0.128499999642372
2013-09-20 19:00:00,0.242400005459785,0.456000000238419,0.270900011062622,0.375400006771088
2013-09-20 20:00:00,0.239099994301796,0.408699989318848,0.281599998474121,0.388000011444092
2013-09-20 21:00:00,0,0,0,0
2013-09-20 22:00:00,0,0,0,0
2013-09-20 23:00:00,0,0,0,0
2013-09-21 00:00:00,0,0,0,0
2013-09-21 01:00:00,0,0,0,0
2013-09-21 02:00:00,0,0,0,0
2013-09-21 03:00:00,0,0,0,0
2013-09-21 04:00:00,0,0,0,0
2013-09-21 05:00:00,0,0,0,0
2013-09-21 06:00:00,0,0,0,0
2013-09-21 07:00:00,0,0,0,0
2013-09-21 08:00:00,0.147200003266335,0.151999995112419,0.113200001418591,0.120700001716614
2013-09-21 09:00:00,0,0,0,0
2013-09-21 10:00:00,0,0,0,0
2013-09-21 11:00:00,0.147200003266335,0.151999995112419,0.113200001418591,0.120700001716614
2013-09-21 12:00:00,0,0,0,0
2013-09-21 13:00:00,0.0663999989628792,0.0775000005960464,0.117600001394749,0.166999995708466
2013-09-21 14:00:00,0.0663999989628792,0.0775000005960464,0.117600001394749,0.166999995708466
2013-09-21 15:00:00,0,0,0,0
2013-09-21 16:00:00,0,0,0,0
2013-09-21 17:00:00,0,0,0,0
